Barcode	Position	gener	Logica	Bio	chimica	Mate	Score	Ateneo
554633553239843	2427	1.5	4.1	30	11.2	9.7	56.5	esteri
654653451339854	2428	0	3	30.7	17.2	5.6	56.5	padova
446554443149744	2429	0	2.2	31.1	17.6	5.6	56.5	esteri
454543343138745	2430	1.5	5.6	31.1	8.6	9.7	56.5	esteri
565444442249953	2431	0	1.1	31.1	17.2	7.1	56.5	esteri
566454353139945	2432	0	4.5	31.1	10.8	10.1	56.5	esteri
565445332238754	2433	4.5	4.5	31.1	6.7	9.7	56.5	messina
555654441258953	2434	1.1	2.6	31.1	10.1	11.6	56.5	milano
456435433238855	2435	1.1	4.5	31.1	11.2	8.6	56.5	padova
545634333349843	2436	2.6	2.2	31.5	11.6	8.6	56.5	bologna
444453542338753	2437	1.5	1.1	31.5	13.4	9	56.5	esteri
556653441149945	2438	1.5	3	32.6	12.7	6.7	56.5	esteri
565545352139944	2439	0	1.5	32.6	14.2	8.2	56.5	esteri
654654342349853	2440	0	1.1	32.6	12.3	10.5	56.5	esteri
666535442248944	2441	2.6	2.2	32.6	11.6	7.5	56.5	messina
644445332148845	2442	1.1	5.6	32.6	3.7	13.5	56.5	milano
556533553239945	2443	6	2.2	32.6	2.6	13.1	56.5	padova
654644332139953	2444	2.6	7.5	32.6	4.1	9.7	56.5	torino
446435351349944	2445	-0.4	4.1	33	11.2	8.6	56.5	esteri
466555343249955	2446	1.5	4.1	33	7.8	10.1	56.5	esteri
556645542158845	2447	1.1	4.5	33	8.9	9	56.5	esteri
646653451358953	2448	-0.8	6	33	10.8	7.5	56.5	esteri
665434452138844	2449	1.5	3	33	12.7	6.3	56.5	lvanvitelli
466455443238753	2450	1.5	6	33	10.8	5.2	56.5	milano
554554531248755	2451	2.6	6	33	3.3	11.6	56.5	pavia
666545451158853	2452	0	4.5	33	12.3	6.7	56.5	sapienza
654453553138853	2453	4.5	4.1	34.5	5.2	8.2	56.5	catania
464534332238955	2454	0	3	34.5	11.9	7.1	56.5	esteri
546454333258844	2455	2.6	4.5	34.5	5.2	9.7	56.5	sapienza
554434452258843	2456	1.1	2.6	34.5	6.7	11.6	56.5	sapienza
464443431359755	2457	4.5	6	17.9	16.1	11.9	56.4	esteri
444434552339844	2458	2.6	6	18.6	16.1	13.1	56.4	esteri
565554533249943	2459	4.5	7.5	25.8	11.6	7	56.4	Marche
545634342149745	2460	1.1	5.6	25.8	15.7	8.2	56.4	torino
445453553258743	2461	2.6	6	26.9	9.7	11.2	56.4	bologna
445635452338745	2462	2.6	2.6	26.9	9.3	15	56.4	sapienza
564443551158853	2463	3	6	26.9	8.9	11.6	56.4	torino
465644433259855	2464	3	5.6	27.3	12.7	7.8	56.4	bicocca
464635452338943	2465	4.1	1.1	28.8	13.1	9.3	56.4	torino
444555333258944	2466	2.6	6	29.2	10.4	8.2	56.4	bologna
455534431158945	2467	1.5	2.6	29.2	10	13.1	56.4	esteri
564643351349855	2468	4.5	-0.8	29.6	10.4	12.7	56.4	sapienza
455654542238744	2469	1.5	0.3	31.1	13.8	9.7	56.4	esteri
464543533338755	2470	-0.4	2.6	31.1	11.5	11.6	56.4	esteri
554453531158743	2471	-0.4	4.1	31.1	10	11.6	56.4	esteri
465554531338743	2472	0	4.1	31.1	11.9	9.3	56.4	federico
544434352259745	2473	0.7	4.1	32.6	10.4	8.6	56.4	esteri
666543531358745	2474	3	4.5	32.6	10	6.3	56.4	esteri
666554452159744	2475	3	0.7	32.6	11.9	8.2	56.4	torino
544543341348854	2476	2.6	4.1	33	7.4	9.3	56.4	bicocca
545533443159943	2477	1.1	2.2	34.5	13	5.6	56.4	esteri
444633352358745	2478	2.6	7.5	25	11.5	9.7	56.3	esteri
546434532159853	2479	3	0.3	27.3	16.8	8.9	56.3	esteri
464444331258744	2480	2.2	1.8	31.5	13.4	7.4	56.3	esteri
445435532239945	2481	1.1	0.3	32.6	11.5	10.8	56.3	esteri
566635353238753	2482	-0.4	6	32.6	11.1	7	56.3	esteri
646634341338943	2483	1.5	4.1	27	15	8.6	56.2	milano
464543531159853	2484	0	1.5	30	14.6	10.1	56.2	esteri
654555331139843	2485	0	1.5	30	14.2	10.5	56.2	esteri
656553532338953	2486	1.5	3	30	12.7	9	56.2	esteri
545433342138953	2487	1.5	1.5	31.1	17.6	4.5	56.2	esteri
545634432249943	2488	0	1.5	31.1	18	5.6	56.2	federico
446633532248954	2489	1.5	0	31.5	11.6	11.6	56.2	esteri
646635532358744	2490	2.6	4.1	31.5	13.5	4.5	56.2	torino
544643432359843	2491	4.5	4.1	33	4.1	10.5	56.2	bologna
554553331149855	2492	2.6	1.5	33	13.1	6	56.2	catania
546433333159855	2493	0	1.1	33	20.6	1.5	56.2	esteri
545543352359955	2494	3	4.5	33	9.7	6	56.2	federico
664434532258754	2495	4.5	4.1	33	6	8.6	56.2	sapienza
455454442148943	2496	1.1	4.5	33	8.6	9	56.2	torino
564553332338743	2497	0	7.5	25.1	10.8	12.7	56.1	esteri
446454552249744	2498	1.1	4.1	26.2	14.6	10.1	56.1	esteri
446633531258744	2499	3	6	26.2	9.3	11.6	56.1	esteri
456453531249945	2500	0	4.5	26.2	12.3	13.1	56.1	esteri
466434542358955	2501	1.5	2.2	26.2	16.5	9.7	56.1	pavia
554635353139944	2502	2.6	2.2	26.6	9.7	15	56.1	esteri
646633353139855	2503	-0.4	6	26.6	13.8	10.1	56.1	esteri
456553543139953	2504	1.5	-0.4	27.7	18	9.3	56.1	esteri
454653442338743	2505	1.1	6	28.1	9.3	11.6	56.1	sapienza
546645341348954	2506	1.5	4.1	28.5	12.3	9.7	56.1	sapienza
554544553149755	2507	1.1	6	28.8	11.6	8.6	56.1	esteri
556645431339754	2508	0	3	29.2	19.1	4.8	56.1	padova
545654442148853	2509	3	1.1	29.2	9.7	13.1	56.1	torino
445643442139753	2510	4.5	2.6	29.6	8.9	10.5	56.1	bologna
654544451159944	2511	2.6	6	29.6	8.2	9.7	56.1	catania
445654333258754	2512	2.6	4.5	30.7	13.5	4.8	56.1	torvergata
555543552358944	2513	-0.4	2.2	31.1	17.6	5.6	56.1	esteri
656453442248845	2514	1.5	1.1	31.1	15.3	7.1	56.1	esteri
454645553259944	2515	0	0	31.5	13.4	11.2	56.1	esteri
544634431138945	2516	1.5	4.1	31.5	10.8	8.2	56.1	esteri
446534452248853	2517	0	2.6	32.6	12.7	8.2	56.1	esteri
464635452159843	2518	1.1	6	32.6	13.8	2.6	56.1	esteri
555444333348953	2519	1.5	1.1	32.6	15.7	5.2	56.1	padova
656544431338754	2520	0	1.1	32.6	12.3	10.1	56.1	padova
644453452249745	2521	6	4.5	33	4	8.6	56.1	catania
445555342149844	2522	0	7.5	33	7	8.6	56.1	esteri
544545331148855	2523	3	6	33	7	7.1	56.1	esteri
555445351358743	2524	1.5	6	34.5	10.8	3.3	56.1	milano
664434451339744	2525	0.7	5.6	21.6	16.5	11.6	56	esteri
466453351259853	2526	4.5	7.5	21.6	8.9	13.5	56	parma
446654551359944	2527	3	6	22.4	10.4	14.2	56	esteri
665635352338944	2528	4.5	4.1	24.3	10.4	12.7	56	bologna
444555343338853	2529	1.1	6	24.7	13.4	10.8	56	catania
644534342149954	2530	1.1	7.5	25	10.8	11.6	56	esteri
656543431349853	2531	6	5.6	25	3.3	16.1	56	lvanvitelli
544553441238944	2532	2.6	7.5	25.4	8.2	12.3	56	padova
664443332258954	2533	1.1	-0.4	25.8	16.8	12.7	56	esteri
564435441348755	2534	0.7	4.1	26.2	11.9	13.1	56	pavia
645643542249844	2535	3	2.6	28.8	12.3	9.3	56	esteri
455644332259954	2536	2.6	2.2	28.8	11.2	11.2	56	pavia
445635332339854	2537	-0.8	2.2	29.2	11.9	13.5	56	esteri
555455433359954	2538	1.1	-1.2	29.2	13.8	13.1	56	esteri
565635551259945	2539	6	4.1	29.2	5.5	11.2	56	milano
454653551158843	2540	3	5.6	29.2	7.8	10.4	56	pavia
546533543149844	2541	6	3.7	29.6	13.1	3.6	56	pavia
665435353138955	2542	0.7	6	31.1	5.5	12.7	56	catania
454433551159943	2543	1.5	5.6	31.1	9.2	8.6	56	esteri
565634351259943	2544	1.5	0.3	31.1	17.2	5.9	56	esteri
656543532348845	2545	3	4.1	31.1	10.8	7	56	sapienza
664644431139744	2546	1.5	2.2	31.5	10.4	10.4	56	sapienza
466635332149943	2547	3	2.6	32.6	4.7	13.1	56	bicocca
464435333248845	2548	1.1	2.2	32.6	15.7	4.4	56	esteri
655545351159744	2549	2.2	7.5	32.6	4	9.7	56	esteri
564553532358843	2550	3	4.5	32.6	4.7	11.2	56	federico
554555451139953	2551	2.6	2.6	32.6	10.4	7.8	56	torvergata
565634451348853	2552	1.1	4.5	33	13.8	3.6	56	esteri
445443452248755	2553	3	2.6	34.5	5.1	10.8	56	esteri
664445541248955	2554	0	1.1	34.5	11.9	8.5	56	esteri
545433353148943	2555	4.5	5.6	19.7	11.9	14.2	55.9	milano
654545331148953	2556	0.7	7.5	21.2	14.2	12.3	55.9	esteri
444555342359844	2557	2.6	4.1	23.5	15.3	10.4	55.9	esteri
664544451238953	2558	2.6	5.6	25	13.4	9.3	55.9	esteri
455543443259843	2559	4.1	7.5	25	12.3	7	55.9	milano
564434342249754	2560	2.6	3.7	25.8	15.3	8.5	55.9	esteri
664633553149845	2561	2.6	4.5	32.6	7.3	8.9	55.9	torino
444433433249744	2562	2.2	4.1	32.6	9.6	7.4	55.9	torvergata
646635343138755	2563	2.2	0.3	33	9.6	10.8	55.9	esteri
464435451148944	2564	4.5	5.6	23.6	6	16.1	55.8	milano
565445351248753	2565	3	6	25.1	11.2	10.5	55.8	esteri
466443451358845	2566	3	5.6	25.5	9.7	12	55.8	esteri
646643432139754	2567	1.5	6	25.5	10.1	12.7	55.8	esteri
666444531238953	2568	1.1	7.5	25.5	14.6	7.1	55.8	padova
466635441138945	2569	0	2.6	27	15.7	10.5	55.8	esteri
565533351149945	2570	1.5	5.6	27	8.6	13.1	55.8	messina
665534431349745	2571	1.5	3	29.2	17.6	4.5	55.8	dent_sienna
466545452248844	2572	1.5	0	29.6	14.2	10.5	55.8	esteri
566633333358754	2573	1.5	6	29.6	10.1	8.6	55.8	esteri
544654442339844	2574	1.5	6	29.6	15.7	3	55.8	milano
465444441358753	2575	1.5	2.6	30	15.7	6	55.8	esteri
564443442259755	2576	-0.4	3	30	11.2	12	55.8	esteri
655634541148743	2577	1.5	1.1	30.7	19.5	3	55.8	milano
564653351158845	2578	0	0	30.7	19.1	6	55.8	sapienza
455535351349754	2579	4.5	2.6	31.5	5.6	11.6	55.8	bologna
564455432159853	2580	0	3	31.5	13.1	8.2	55.8	esteri
565555331148855	2581	-0.4	4.1	31.5	11.6	9	55.8	esteri
566644342148944	2582	3	4.1	31.5	7.1	10.1	55.8	padova
666545453158843	2583	0	3	32.6	14.2	6	55.8	bologna
655634533148853	2584	1.5	1.5	32.6	12	8.2	55.8	esteri
666434532359755	2585	2.6	6	33	6.7	7.5	55.8	bologna
556455543339955	2586	0	4.1	25.8	14.2	11.6	55.7	padova
554434341348853	2587	0	2.6	26.2	15.3	11.6	55.7	catania
566554532238853	2588	1.5	-0.8	26.2	19.1	9.7	55.7	esteri
546643332249745	2589	1.5	2.6	27.3	13.8	10.5	55.7	torino
645535431249854	2590	4.5	4.1	27.7	7.8	11.6	55.7	esteri
554433343259855	2591	4.5	6	27.7	7.8	9.7	55.7	pavia
446544552239954	2592	-0.8	2.6	28.1	16.1	9.7	55.7	esteri
565634532349953	2593	3	4.5	28.1	8.9	11.2	55.7	padova
546643333259843	2594	0	2.6	28.1	11.9	13.1	55.7	sapienza
544555453238943	2595	1.5	4.1	28.8	11.2	10.1	55.7	esteri
465654341358843	2596	0	0	29.2	15.3	11.2	55.7	milano
644443431258943	2597	0.3	6	29.6	7.8	12	55.7	milano
656445543158754	2598	1.5	2.6	31.1	12.3	8.2	55.7	esteri
464443451239844	2599	2.6	1.1	31.5	10.8	9.7	55.7	esteri
466634351139853	2600	1.5	1.1	31.5	8.5	13.1	55.7	esteri
556534451149943	2601	1.1	1.1	32.6	14.2	6.7	55.7	torvergata
665434343339843	2602	2.6	-0.4	33	8.9	11.6	55.7	Marche
454455543238953	2603	1.1	2.2	33	6.3	13.1	55.7	padova
465544431249845	2604	3	3	33	6.6	10.1	55.7	padova
565533541159855	2605	2.6	7.5	24.3	12.3	8.9	55.6	torino
666644533358943	2606	0.7	4.1	27.3	16.1	7.4	55.6	esteri
464555433238844	2607	2.6	6	28.8	9.3	8.9	55.6	bicocca
465554541339753	2608	6	3.7	28.8	7.4	9.7	55.6	torino
455643542238853	2609	2.6	0.7	29.2	10.4	12.7	55.6	esteri
445433432358744	2610	1.5	4.1	30.7	12.3	7	55.6	esteri
544545443248754	2611	2.2	2.6	30.7	11.1	9	55.6	esteri
566553452338744	2612	2.6	6	33	2.8	11.2	55.6	milano
544635441338844	2613	4.1	7.5	21.6	10	12.3	55.5	torino
554433432148744	2614	2.6	5.6	23.1	13.8	10.4	55.5	esteri
564555332138744	2615	1.1	-0.1	25	14.9	14.6	55.5	esteri
646554532338743	2616	2.2	5.6	28.8	4.7	14.2	55.5	esteri
566654351138745	2617	6	6	30	3	10.5	55.5	bologna
644454453348754	2618	6	1.8	30.7	13	4	55.5	bari
564633433359954	2619	1.1	2.2	32.6	13	6.6	55.5	milano
566553453338754	2620	3	4.5	33	6	9	55.5	bologna
466445533159753	2621	1.5	3	33	12	6	55.5	esteri
655535431258855	2622	4.1	2.2	34.5	2.4	12.3	55.5	bari
565433553358944	2623	4.5	3	34.5	9	4.5	55.5	esteri
465555332339743	2624	1.5	4.1	24.7	14.6	10.5	55.4	esteri
454645432138943	2625	2.6	6	25.1	10.5	11.2	55.4	padova
454434351138844	2626	0	4.1	25.5	17.2	8.6	55.4	milano
456454552149953	2627	3	6	25.5	8.2	12.7	55.4	padova
656433442258854	2628	1.1	6	26.6	9.7	12	55.4	bari
545433453159953	2629	0	2.6	26.6	13.1	13.1	55.4	esteri
655443451349853	2630	1.5	4.1	26.6	17.6	5.6	55.4	esteri
445543332339755	2631	4.5	6	27	7.4	10.5	55.4	esteri
664434441158854	2632	1.5	4.5	27	17.2	5.2	55.4	esteri
664634542139754	2633	1.1	6	27.7	9	11.6	55.4	bicocca
544643441348854	2634	4.5	4.5	27.7	8.6	10.1	55.4	parma
555454543149953	2635	0	0	28.1	17.6	9.7	55.4	esteri
446654343249854	2636	3	4.1	28.1	13.5	6.7	55.4	federico
566534553359954	2637	1.5	4.5	28.5	12.3	8.6	55.4	esteri
456643452348745	2638	1.5	6	28.5	7.8	11.6	55.4	torino
565454452338844	2639	4.5	6	29.2	8.6	7.1	55.4	bicocca
665544553348853	2640	1.1	6	29.6	9.7	9	55.4	bicocca
455544342359945	2641	1.5	5.6	29.6	8.6	10.1	55.4	esteri
646435341138845	2642	0	6	31.1	10.8	7.5	55.4	esteri
654455543158844	2643	2.6	6	31.1	10.1	5.6	55.4	esteri
446445553238953	2644	1.5	2.2	31.5	14.6	5.6	55.4	esteri
466435342248755	2645	1.5	2.6	31.5	13.1	6.7	55.4	esteri
544535453249943	2646	1.5	2.6	31.5	12.7	7.1	55.4	esteri
664435442158955	2647	1.5	0	31.5	14.6	7.8	55.4	esteri
564553441249743	2648	0	0	31.5	14.9	9	55.4	messina
464444343159754	2649	2.6	6	32.6	4.1	10.1	55.4	bologna
464633342149955	2650	1.1	2.6	33	6.7	12	55.4	bologna
545553332258754	2651	1.5	3	33	11.2	6.7	55.4	padova
466544531249853	2652	1.5	2.6	33	11.2	7.1	55.4	torino
564435551239953	2653	-0.4	1.1	34.5	11.2	9	55.4	esteri
664545431248843	2654	0	1.5	34.5	14.9	4.5	55.4	federico
546643551358744	2655	-0.4	7.5	21.6	15	11.6	55.3	bologna
564433351248854	2656	1.5	4.1	22.4	14.2	13.1	55.3	esteri
465555531149854	2657	1.5	2.6	22.8	16.8	11.6	55.3	esteri
646545431139953	2658	1.5	5.6	23.9	12.7	11.6	55.3	esteri
554444432349854	2659	1.1	4.1	24.3	14.2	11.6	55.3	esteri
454544331349843	2660	-0.4	6	24.3	12.3	13.1	55.3	torino
564634351149853	2661	1.1	2.6	25.1	10.8	15.7	55.3	esteri
555444353239955	2662	3	2.2	25.8	13.1	11.2	55.3	federico
464544341359743	2663	2.6	4.1	26.2	13.8	8.6	55.3	esteri
666633352259745	2664	1.1	7.5	26.2	10.4	10.1	55.3	esteri
565545553358745	2665	2.6	6	27.3	7.8	11.6	55.3	padova
646635343238953	2666	3	0.3	27.7	12.7	11.6	55.3	esteri
656554452259945	2667	4.5	6	27.7	4.8	12.3	55.3	padova
546633452239843	2668	1.5	3.7	28.1	12.3	9.7	55.3	esteri
464555531348943	2669	1.1	6	28.8	11.2	8.2	55.3	esteri
454533453349953	2670	0	4.5	29.2	10	11.6	55.3	esteri
565433433138955	2671	0	6	29.2	10	10.1	55.3	esteri
445534343359743	2672	-0.4	1.8	29.6	14.6	9.7	55.3	esteri
446443342138945	2673	4.1	2.6	29.6	14.2	4.8	55.3	esteri
555543431338853	2674	3	3.7	29.6	9.7	9.3	55.3	esteri
645655431258854	2675	0	1.1	29.6	15.3	9.3	55.3	esteri
456543432348754	2676	4.5	5.6	29.6	5.2	10.4	55.3	padova
565643343158755	2677	2.6	6	30	5.9	10.8	55.3	padova
646445541358944	2678	4.5	5.6	30.7	7.8	6.7	55.3	bologna
456453433249944	2679	4.5	1.1	30.7	10.4	8.6	55.3	cagliari
465545542238844	2680	1.1	0.7	30.7	15.3	7.5	55.3	esteri
466533351338854	2681	0	4.5	30.7	10.4	9.7	55.3	esteri
456655353248945	2682	3	-0.4	30.7	9.3	12.7	55.3	pavia
466444431148845	2683	3	4.5	30.7	10.4	6.7	55.3	torino
445545442338954	2684	1.5	1.1	31.1	13.8	7.8	55.3	pavia
564654542239843	2685	3	2.2	31.5	11.5	7.1	55.3	bologna
546553551139854	2686	3	4.1	32.6	12.3	3.3	55.3	esteri
556433441248855	2687	4.5	0.7	32.6	15.7	1.8	55.3	esteri
444644542139854	2688	2.6	7.5	32.6	1.4	11.2	55.3	Marche
654444431339753	2689	4.1	2.2	32.6	4.4	12	55.3	milano
666653542138855	2690	3	5.6	32.6	3.3	10.8	55.3	padova
465445551158955	2691	1.5	4.1	34.5	7	8.2	55.3	esteri
556654531158753	2692	4.5	5.6	19.7	14.2	11.2	55.2	esteri
446655431139844	2693	1.1	4.1	25.4	15.3	9.3	55.2	esteri
455633441258943	2694	0.7	2.2	26.9	15.7	9.7	55.2	esteri
554435353248753	2695	4.5	4.1	27.3	12.3	7	55.2	torino
466534543159854	2696	4.1	5.6	28.8	4.4	12.3	55.2	bologna
466533343248954	2697	-0.8	6	28.8	8.5	12.7	55.2	esteri
554443552248955	2698	4.1	4.1	28.8	11.5	6.7	55.2	esteri
555555351148945	2699	2.2	4.1	29.2	10.8	8.9	55.2	pavia
554634453149753	2700	2.6	2.2	29.6	10.4	10.4	55.2	esteri
445554543148843	2701	2.6	6	30.7	5.1	10.8	55.2	bari
465435531139845	2702	2.6	5.6	30.7	5.1	11.2	55.2	esteri
555644543148953	2703	2.6	6	30.7	8.1	7.8	55.2	padova
655633552148845	2704	-0.4	1.8	31.1	16.8	5.9	55.2	esteri
544545431359843	2705	4.1	4.1	31.1	3.2	12.7	55.2	sapienza
654635551348854	2706	1.5	6	24	17.6	6	55.1	esteri
466433441338753	2707	0	6	25.5	10.5	13.1	55.1	esteri
566543432259853	2708	3	6	27	10.5	8.6	55.1	bicocca
554533342348744	2709	4.5	6	28.1	9	7.5	55.1	Marche
566644332148954	2710	6	1.8	28.8	11.9	6.6	55.1	padova
565443542349744	2711	0	1.5	30	13.5	10.1	55.1	esteri
644635333359755	2712	0	0	31.5	19.5	4.1	55.1	dent_sienna
664633441249943	2713	1.5	4.5	31.5	8.6	9	55.1	pavia
446654433258944	2714	1.5	6	22.4	11.6	13.5	55	torino
454635453239943	2715	0	6	24.7	13.8	10.5	55	esteri
555445331358854	2716	1.5	4.1	25.1	10.8	13.5	55	esteri
556543341339954	2717	1.5	2.6	26.6	13.8	10.5	55	esteri
465543442358744	2718	2.6	2.6	26.6	8.2	15	55	sapienza
644433343349843	2719	-0.8	7.5	27	12.7	8.6	55	esteri
465443552259744	2720	1.5	2.2	27.7	14.6	9	55	bari
465545542339844	2721	1.1	5.6	27.7	12	8.6	55	esteri
466433452338753	2722	0	7.5	27.7	11.6	8.2	55	esteri
446634533138845	2723	3	6	27.7	12.7	5.6	55	milano
654533441249953	2724	3	5.6	27.7	11.6	7.1	55	pavia
445444343158744	2725	-0.4	6	28.1	10.8	10.5	55	esteri
446455453339955	2726	-0.4	3.7	28.1	13.5	10.1	55	esteri
654645553348954	2727	1.5	2.2	28.1	14.2	9	55	esteri
464435431358943	2728	4.5	6	28.8	5.6	10.1	55	cagliari
455454343359943	2729	0	4.1	29.2	13.1	8.6	55	bicocca
465655452248944	2730	1.5	4.5	29.2	15.7	4.1	55	esteri
655443442238953	2731	-0.4	4.1	30	12.7	8.6	55	esteri
655533533139955	2732	1.5	6	30	12.3	5.2	55	esteri
555434531159745	2733	0	2.6	30.7	12.7	9	55	esteri
665645453139754	2734	2.6	4.5	31.1	5.2	11.6	55	bologna
454434351338943	2735	1.5	1.1	31.1	13.8	7.5	55	messina
654553441149854	2736	4.1	6	31.1	5.2	8.6	55	milano
646644341338753	2737	0	1.5	31.1	13.1	9.3	55	pavia
466653541138755	2738	4.1	2.6	31.1	10.5	6.7	55	sapienza
564643553159943	2739	4.5	6	31.5	5.9	7.1	55	bologna
665554432158945	2740	1.5	4.5	31.5	12.7	4.8	55	bologna
645443451238944	2741	1.5	2.2	31.5	11.2	8.6	55	esteri
655454332238745	2742	4.5	6	32.6	4.4	7.5	55	lvanvitelli
455535553348754	2743	3	4.1	33	6.7	8.2	55	bari
565544543149953	2744	1.5	-0.4	33	13.8	7.1	55	catania
454453443358844	2745	1.5	4.5	33	5.2	10.8	55	milano
664555432258845	2746	4.5	4.5	33	6.3	6.7	55	pavia
456554453159845	2747	-0.4	0.3	34.5	14.6	6	55	esteri
656655531348855	2748	0	0	34.5	11.9	8.6	55	esteri
566655451239753	2749	3	4.1	34.5	6.7	6.7	55	padova
656634333338945	2750	1.1	4.1	22.8	15.7	11.2	54.9	padova
546544343258943	2751	1.5	6	25.4	8.9	13.1	54.9	esteri
564433452259955	2752	-0.4	2.6	25.4	14.2	13.1	54.9	esteri
665535541348754	2753	-0.4	6	25.4	13.8	10.1	54.9	sapienza
456633432258853	2754	1.1	5.6	26.2	13.8	8.2	54.9	esteri
466655553148844	2755	6	6	26.2	6.3	10.4	54.9	pavia
465534443238854	2756	1.5	2.2	26.6	14.9	9.7	54.9	esteri
564534431258743	2757	4.1	1.1	26.9	9.7	13.1	54.9	padova
665533531349944	2758	4.1	7.5	27.3	3.3	12.7	54.9	pavia
566643543149743	2759	3	7.5	27.7	11.2	5.5	54.9	bologna
665645352359855	2760	2.6	5.6	27.7	11.2	7.8	54.9	esteri
455533341139845	2761	1.1	6	27.7	11.2	8.9	54.9	Marche
545443451239853	2762	2.6	4.1	27.7	12.3	8.2	54.9	torino
455544352258745	2763	3	6	28.1	7	10.8	54.9	bologna
654643331248945	2764	3	7.5	28.1	7.8	8.5	54.9	parma
465453432258944	2765	-0.4	4.1	28.8	13.8	8.6	54.9	esteri
554534341249853	2766	1.1	6	28.8	10	9	54.9	milano
456533441148945	2767	0	2.6	29.2	13.4	9.7	54.9	esteri
555533441338755	2768	4.5	2.6	29.2	10.4	8.2	54.9	esteri
565654531338855	2769	-0.4	5.6	29.2	9.3	11.2	54.9	esteri
446445541339854	2770	2.6	5.6	29.6	6.3	10.8	54.9	federico
556644432348855	2771	3	2.2	29.6	9.3	10.8	54.9	pavia
465443351348754	2772	3	3	30.7	14.9	3.3	54.9	lvanvitelli
546554453358953	2773	6	4.1	30.7	4.4	9.7	54.9	padova
546643543349854	2774	6	3	31.1	3.6	11.2	54.9	torino
564533342239953	2775	2.6	4.1	31.1	4.4	12.7	54.9	torvergata
665654331138953	2776	0.7	5.6	32.6	5.5	10.5	54.9	bologna
544633443339955	2777	-0.4	0.7	32.6	16.8	5.2	54.9	esteri
664553553239755	2778	1.5	1.1	32.6	13	6.7	54.9	lvanvitelli
644535443238944	2779	1.5	4.5	32.6	7.4	8.9	54.9	torvergata
454633543138954	2780	2.6	4.1	34.5	6.6	7.1	54.9	bari
656533542148955	2781	2.6	5.6	19.4	13.4	13.8	54.8	padova
466543351349744	2782	2.6	3.7	20.9	13.4	14.2	54.8	esteri
665555533139855	2783	2.6	5.6	23.1	13.8	9.7	54.8	catania
546454342139953	2784	0.7	3.7	23.9	17.2	9.3	54.8	esteri
554533342349953	2785	1.1	1.8	25.4	17.2	9.3	54.8	esteri
464643343149755	2786	1.5	3.7	27.7	13	8.9	54.8	esteri
654445343148953	2787	2.6	5.6	28.8	5.9	11.9	54.8	esteri
445554543359943	2788	2.6	5.6	29.2	11.5	5.9	54.8	esteri
654654552238753	2789	0.7	6	30.7	9.2	8.2	54.8	esteri
646644353139944	2790	6	6	30.7	5.1	7	54.8	milano
554635443248945	2791	1.1	0.3	32.6	11.5	9.3	54.8	bologna
655454453139955	2792	2.6	6	34.5	2.8	8.9	54.8	torino
646544331149955	2793	2.2	7.5	25	6.2	13.8	54.7	torino
446453433339854	2794	3	6	26.6	7.1	12	54.7	parma
544444453138944	2795	1.5	4.1	27	8.6	13.5	54.7	bologna
444555332358944	2796	1.1	4.5	28.5	10.1	10.5	54.7	cagliari
654443341359755	2797	4.5	1.1	28.5	9	11.6	54.7	padova
445443433159954	2798	6	4.5	28.5	14.6	1.1	54.7	sapienza
456455433338854	2799	0	2.6	30	8.6	13.5	54.7	padova
646633443338844	2800	0	1.1	30	19.1	4.5	54.7	sapienza
666655441139743	2801	2.2	6	30.7	7.7	8.1	54.7	messina
644454441138854	2802	0	0	31.1	16.1	7.5	54.7	esteri
645433433249855	2803	2.6	6	31.5	6	8.6	54.7	bologna
664534352259945	2804	0	0	31.5	19.5	3.7	54.7	esteri
444654431148945	2805	1.5	6	31.5	6.7	9	54.7	lvanvitelli
555644431339745	2806	6	6	32.6	0	10.1	54.7	bologna
444433341358743	2807	4.5	4.5	32.6	7.1	6	54.7	esteri
566544451259845	2808	4.5	4.5	32.6	11.6	1.5	54.7	sapienza
545535552359753	2809	4.5	4.5	33	2.2	10.5	54.7	bologna
556645432258853	2810	3	6	33	8.6	4.1	54.7	esteri
566434353138953	2811	3	5.6	33	7.1	6	54.7	federico
656433551139855	2812	1.5	3	33	12.7	4.5	54.7	Marche
654533543259753	2813	2.6	6	33	4.1	9	54.7	padova
446554452138843	2814	1.5	3	33	11.2	6	54.7	sapienza
564643343158753	2815	1.5	1.5	34.5	14.6	2.6	54.7	cagliari
565555551158844	2816	6	1.5	34.5	8.6	4.1	54.7	padova
655544441239944	2817	3	4.1	22.8	13.1	11.6	54.6	esteri
645555333138744	2818	1.1	7.5	23.6	11.2	11.2	54.6	esteri
464454433238853	2819	-0.8	4.5	24.3	17.6	9	54.6	esteri
665455351139853	2820	4.5	4.1	27.7	6.7	11.6	54.6	bari
666634331138755	2821	0	0	27.7	14.2	12.7	54.6	esteri
445443442248845	2822	1.5	4.1	27.7	9.7	11.6	54.6	sapienza
464645331338843	2823	6	4.1	28.1	4.8	11.6	54.6	bari
644633452258944	2824	1.5	1.1	29.2	12.7	10.1	54.6	esteri
556453452339754	2825	2.2	5.6	29.2	4.5	13.1	54.6	messina
465455331138944	2826	0	4.5	29.6	7.8	12.7	54.6	bicocca
465445451358853	2827	6	4.5	29.6	4.4	10.1	54.6	esteri
